ID;Código;Descrição;Unidade;NCM;Origem;Preço;Valor IPI fixo;Observações;Situação;Estoque;Preço de custo;Cód. no fornecedor;Fornecedor;Localização;Estoque máximo;Estoque mínimo;Peso líquido (Kg);Peso bruto (Kg);GTIN/EAN;GTIN/EAN da Embalagem;Largura do produto;Altura do Produto;Profundidade do produto;Data Validade;Descrição do Produto no Fornecedor;Descrição Complementar;Itens p/ caixa;Produto Variação;Tipo Produção;Classe de enquadramento do IPI;Código na Lista de Serviços;Tipo do item;Grupo de Tags/Tags;Tributos;Código Pai;Código Integração;Grupo de produtos;Marca;CEST;Volumes;Descrição Curta;Cross-Docking;URL Imagens Externas;Link Externo;Meses Garantia no Fornecedor;Clonar dados do pai;Condição do Produto;Frete Grátis;Número FCI;Vídeo;Departamento;Unidade de Medida;Preço de Compra;Valor base ICMS ST para retenção;Valor ICMS ST para retenção;Valor ICMS próprio do substituto;Categoria do produto;Informações Adicionais;teste;marca_aux;formatoDoSuplemento;tipoDeSuplemento;linha;suplementoPrincipal;nomeComercial;tipoDeEmbalagem;formatoDeVenda;unidadesPorEmbalagem;unidadesPorKit;pesoLiquidog;volumeLiquidoml;volumeDaUnidademl;pesoDaUnidadeg;ingredientes;valoresNutricionaisPorPorcao;pesoDaPorcaog;volumeDaPorcaoml;aminoacidosPorPorcao;idadeMinimaRecomendadaanos;eLivreDeGluten;eVegano;contemLactose;codigoUniversalDeProduto
16459204875;MUSHLT001COF	;MUSHROOM LATA 220G - MUSHIN SABOR:COFFEE 220G;UN;2106.90.30;0;0,00;0,00;;Inativo;1;86,00;	;MUSHIN SERVICOS E COMERCIO NO GERAL LTDA;	;0,00;0,00;0,000;0,000;602883742352;	;0,00;0,00;0,00;;;;0,00;;Própria;;;Mercadoria para Revenda;Grupo:ALIMENTOS|LOJA:NOVAS RAÍZES|Marca:MUSHIN|Tipo:CONTADOR DE ESTOQUE;0,00;MUSHLT001;0.0;;MUSHIN;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Alimentação Natural;;;;;;;;;;;;;;;;;;;;;;;;;;
16459181725;GEN-SAC-16459181725	;Energy Atp- Sabor Limao Sache;UN;2106.90.30;0;10,00;0,00;;Ativo;19;138,64;	;CENTRAL NUTRITION INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTAC;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:SUPLEMENTO|LOJA:NOVAS RAÍZES|Marca:CENTRAL NUTRITION|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;CENTRAL NUTRITION;;0;;0.0;https://nraizes.com.br/wp-content/uploads/2025/02/70.png;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;10,00;0,0000;0,0000;0,0000;Suplementos Naturais;;;CENTRAL NUTRITION;PÓ;Nutricional;;;;;;;;;;;;;;;;;;False;False;False;
16459181641;GEN-SAC-16459181641	;Energy Atp- Sabor Tangerina Sache;UN;2106.90.30;0;10,00;0,00;;Ativo;30;138,64;	;CENTRAL NUTRITION INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTAC;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:SUPLEMENTO|LOJA:NOVAS RAÍZES|Marca:CENTRAL NUTRITION|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;CENTRAL NUTRITION;;0;;0.0;https://nraizes.com.br/wp-content/uploads/2025/02/71.png;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;10,00;0,0000;0,0000;0,0000;Suplementos Naturais;;;CENTRAL NUTRITION;PÓ;Nutricional;;;;;;;;;;;;;;;;;;False;False;False;
16459178236;CEN-SAC-16459178236;SACHÊ ENERGY ATP 10G - CENTRAL NUTRITION;UN;2106.90.30;0;10,00;0,00;;Ativo;0;138,64;	;CENTRAL NUTRITION INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTAC;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Terceiros;;;Mercadoria para Revenda;Grupo:SUPLEMENTO|LOJA:NOVAS RAÍZES|Marca:CENTRAL NUTRITION|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;CENTRAL NUTRITION;;0;;0.0;https://paguemenos.vtexassets.com/arquivos/ids/977089-800-auto?v=638733415837100000&width=800&height=auto&aspect=true;;0;NÃO;NOVO;NÃO;;;;Centímetro;10,00;0,0000;0,0000;0,0000;Suplementos Naturais;;;CENTRAL NUTRITION;PÓ;Nutricional;;;;;;;;;;;;;;;;;;False;False;False;
16459170180;CEN-SAC-16459170180	;Energy Atp (Cx. 30 Saches) - Central Nutrition Saborlimao;UN;2106.90.30;0;235,00;0,00;;Ativo;0;138,64;	;CENTRAL NUTRITION INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTAC;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;Mercadoria para Revenda;Grupo:NUTRACÊUTICOS|LOJA:NOVAS RAÍZES|Marca:CENTRAL NUTRITION|Tipo:CONTADOR DE ESTOQUE;0,00;ENER001;0.0;;CENTRAL NUTRITION;;0;"<p><span style=""color: #818181; font-family: Nunito, sans-serif; font-size: 16px;"">ATP Central Nutrition é uma fórmula energética com rápida absorção, ideal para treinos intensos. Traz foco, disposição e desempenho físico com sabor refrescante e cítrico.</span></p>";0.0;https://cdn.awsli.com.br/2500x2500/1805/1805114/produto/172020531c809f79db9.jpg;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Suplementos Naturais;;;CENTRAL NUTRITION;PÓ;;;;;;;;;;;;;;;;;;;False;False;False;
16459153108;GEN-SAC-16459153108	;Aminnu Limao Sache;UN;2106.90.30;0;10,00;0,00;;Ativo;30;4,62;	;CENTRAL NUTRITION INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTAC;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:SUPLEMENTO|LOJA:NOVAS RAÍZES|Marca:CENTRAL NUTRITION|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;CENTRAL NUTRITION;;0;;0.0;https://nraizes.com.br/wp-content/uploads/2025/02/68.png;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;10,00;0,0000;0,0000;0,0000;Suplementos Naturais;;;CENTRAL NUTRITION;PÓ;Nutricional;;;;;;;;;;;;;;;;;;False;False;False;
16459153091;GEN-SAC-16459153091	;Aminnu Tangerina Sache;UN;2106.90.30;0;10,00;0,00;;Ativo;120;4,62;	;CENTRAL NUTRITION INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTAC;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:SUPLEMENTO|LOJA:NOVAS RAÍZES|Marca:CENTRAL NUTRITION|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;CENTRAL NUTRITION;;0;;0.0;https://nraizes.com.br/wp-content/uploads/2025/04/aminnu-tangerina.avif;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;10,00;0,0000;0,0000;0,0000;Suplementos Naturais;;;CENTRAL NUTRITION;PÓ;Nutricional;;;;;;;;;;;;;;;;;;False;False;False;
16458853562;CEN-SAC-16458853562	;Guardian Central Nutrition (Cx. C/ 30 Saches) Sem Sabor;UN;2106.90.30;0;235,00;0,00;;Ativo;1;138,64;	;CENTRAL NUTRITION INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTAC;	;0,00;0,00;0,000;0,000;7898962163849;	;0,00;0,00;0,00;;;"<p>Guardian Central Nutrition Neutro oferece suporte imune sem adição de sabor, ideal para quem busca praticidade e não quer interferência no paladar. Pode ser combinado com outras bebidas.</p>
";0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:VITAMINICO|LOJA:NOVAS RAÍZES|Marca:CENTRAL NUTRITION|Tipo:CONTADOR DE ESTOQUE;0,00;GUAR001;0.0;;CENTRAL NUTRITION;;0;"<p>Guardian Central Nutrition Neutro oferece suporte imune sem adição de sabor, ideal para quem busca praticidade e não quer interferência no paladar. Pode ser combinado com outras bebidas.</p>
";0.0;https://nraizes.com.br/wp-content/uploads/2025/02/73.png;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Suplementos Naturais;;;CENTRAL NUTRITION;PÓ;Nutricional/Esportivo;;;;;;;;;;;;;;;;;;False;False;False;
16458849275;CEN-SAC-16458849275	;Guardian Sem Sabor Sache;UN;2106.90.30;0;10,00;0,00;;Ativo;30;138,64;	;CENTRAL NUTRITION INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTAC;	;0,00;0,00;0,000;0,000;7898962163849;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:VITAMINICO|LOJA:NOVAS RAÍZES|Marca:CENTRAL NUTRITION|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;CENTRAL NUTRITION;;0;;0.0;https://nraizes.com.br/wp-content/uploads/2025/02/73.png;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Suplementos Naturais;;;CENTRAL NUTRITION;PÓ;Nutricional;;;;;;;;;;;;;;;;;;False;False;False;
16458849269;SACHE001TANG        ;SABOR TANGERINA;UN;2106.90.30;0;0,00;0,00;;Inativo;0;138,64;	;CENTRAL NUTRITION INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTAC;	;0,00;0,00;0,000;0,000;7898962163504;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:VITAMINICO|LOJA:NOVAS RAÍZES|Marca:CENTRAL NUTRITION|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;CENTRAL NUTRITION;;0;;0.0;https://nraizes.com.br/wp-content/uploads/2025/02/74.png;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Suplementos Naturais;;;CENTRAL NUTRITION;PÓ;Nutricional;;;;;;;;;;;;;;;;;;False;False;False;
16458849248;GEN-DIV-16458849248	;Sabor Limao;UN;2106.90.30;0;10,00;0,00;;Ativo;30;138,64;	;CENTRAL NUTRITION INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTAC;	;0,00;0,00;0,000;0,000;7898962163504;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:VITAMINICO|LOJA:NOVAS RAÍZES|Marca:CENTRAL NUTRITION|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;CENTRAL NUTRITION;;0;;0.0;https://nraizes.com.br/wp-content/uploads/2025/02/72.png;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Suplementos Naturais;;;CENTRAL NUTRITION;PÓ;Nutricional;;;;;;;;;;;;;;;;;;False;False;False;
16458849242;CEN-SAC-16458849242;SACHÊ GUARDIAN - CENTRAL NUTRITION;UN;2106.90.30;0;10,00;0,00;;Ativo;0;138,64;	;CENTRAL NUTRITION INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTAC;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Terceiros;;;Mercadoria para Revenda;Grupo:VITAMINICO|LOJA:NOVAS RAÍZES|Marca:CENTRAL NUTRITION|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;CENTRAL NUTRITION;;0;;0.0;;;0;NÃO;NOVO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;Suplementos Naturais;;;;;;;;;;;;;;;;;;;;;;;False;False;False;
16458844610;CEN-SAC-16458844610	;Guardian Central Nutrition (Cx. C/ 30 Saches) Sabor Tangerina;UN;2106.90.30;0;235,00;0,00;;Ativo;0;138,64;	;CENTRAL NUTRITION INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTAC;	;0,00;0,00;0,000;0,000;7898962163504;	;0,00;0,00;0,00;;;"<p>O Guardian Central Nutrition Tangerina é um suplemento para reforçar a imunidade de forma prática e saborosa. Fórmula funcional que combina nutrição e defesa com um toque cítrico.</p>
";0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:VITAMINICO|LOJA:NOVAS RAÍZES|Marca:CENTRAL NUTRITION|Tipo:CONTADOR DE ESTOQUE;0,00;GUAR001;0.0;;CENTRAL NUTRITION;;0;"<p>O Guardian Central Nutrition Tangerina é um suplemento para reforçar a imunidade de forma prática e saborosa. Fórmula funcional que combina nutrição e defesa com um toque cítrico.</p>
";0.0;https://nraizes.com.br/wp-content/uploads/2025/02/74.png;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Suplementos Naturais;;;CENTRAL NUTRITION;PÓ;Nutricional/Esportivo;;;;;;;;;;;;;;;;;;False;False;False;
16458844600;CEN-SAC-16458844600	;Guardian Central Nutrition (Cx. C/ 30 Saches) Sabor Limao;UN;2106.90.30;0;235,00;0,00;;Ativo;1;138,64;	;CENTRAL NUTRITION INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTAC;	;0,00;0,00;0,000;0,000;7898962163504;	;0,00;0,00;0,00;;;"<p>Guardian Central Nutrition Limão fortalece o sistema imunológico com uma combinação funcional de nutrientes. É ideal para rotinas exigentes e reforço imune com sabor leve e cítrico.</p>
";0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:VITAMINICO|LOJA:NOVAS RAÍZES|Marca:CENTRAL NUTRITION|Tipo:CONTADOR DE ESTOQUE;0,00;GUAR001;0.0;;CENTRAL NUTRITION;;0;"<p>Guardian Central Nutrition Limão fortalece o sistema imunológico com uma combinação funcional de nutrientes. É ideal para rotinas exigentes e reforço imune com sabor leve e cítrico.</p>
";0.0;https://nraizes.com.br/wp-content/uploads/2025/02/72.png;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Suplementos Naturais;;;CENTRAL NUTRITION;PÓ;Nutricional/Esportivo;;;;;;;;;;;;;;;;;;False;False;False;
16456488752;GEN-KIT-16456488752	;Kit Duo Proteina Vegetal;UN;2106.90.30;0;30,00;0,00;;Ativo;165;17,20;	;OCEAN DROP S.A.;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;Mercadoria para Revenda;Grupo:SUPLEMENTO|LOJA:NOVAS RAÍZES|Marca:OCEAN DROP|Tipo:KIT;0,00;;0.0;;OCEAN DROP;;0;;0.0;https://nraizes.com.br/wp-content/uploads/2025/04/sache-de-baunilha-e-chocolate.avif;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Suplementos Naturais;;;OCEAN DROP;PÓ;Nutricional;;;;;;;;;;;;;;;;;;False;False;False;
16456339797;PERF001HERBIA	;Perfume Trau Benjoim Natur;UN;3303.00.10;0;0,00;0,00;;Inativo;4;140,50;	;HERBIA COMERCIO DE PRODUTOS NATURAIS E ORGANICOS LTDA;	;0,00;0,00;0,000;0,000;7898665795699;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:COSMETICOS|LOJA:NOVAS RAÍZES|Marca:HERBIA|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;HERBIA;;0;;0.0;https://nraizes.com.br/wp-content/uploads/2025/04/Captura-de-Tela-2025-04-16-as-11.23.41-png.avif;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Cosméticos Naturais;;;;;;;;;;;;;;;;;;;;;;;;;;
16454726332;GEN-DIV-16454726332	;Vitamina D3 2000Ui - Pote Com 120 Capsulas;UN;2106.90.30;0;74,90;0,00;;Ativo;2;45,88;	;CENTRAL NUTRITION INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTAC;	;0,00;0,00;0,000;0,000;7898962163511;	;0,00;0,00;0,00;2026-07-01 00:00:00;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:NUTRACÊUTICOS|LOJA:NOVAS RAÍZES|Marca:CENTRAL NUTRITION|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;CENTRAL NUTRITION;;0;;0.0;https://nraizes.com.br/wp-content/uploads/2025/04/Captura-de-Tela-2025-04-16-as-13.22.46-png.avif;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;74,90;0,0000;0,0000;0,0000;Suplementos Naturais;;;CENTRAL NUTRITION;CÁPSULAS;Nutricional;;;;;;;;;;;;;;;;;;False;False;False;
16454725740;SHAKE06        ;SUCO RELAXANTE;DOSE;2106.90.29;0;0,00;0,00;;Inativo;0;0,00;	;NOVAS RAIZES - COMERCIO DE PRODUTOS NATURAIS LTDA;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:ALIMENTOS|LOJA:MIVEGAN (CASA DE CHÁ)|Marca:MIVEGAN|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;MIVEGAN;;0;;0.0;https://i.ytimg.com/vi/a4i7vjxY_eE/hqdefault.jpg;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;17,00;0,0000;0,0000;0,0000;Alimentação Natural;;;;;;;;;;;;;;;;;;;;;;;;;;
16454725459;SHAKE05        ;SUCO DETOX;DOSE;2106.90.29;0;0,00;0,00;;Inativo;0;0,00;	;NOVAS RAIZES - COMERCIO DE PRODUTOS NATURAIS LTDA;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:ALIMENTOS|LOJA:MIVEGAN (CASA DE CHÁ)|Marca:MIVEGAN|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;MIVEGAN;;0;;0.0;https://sportlife.com.br/wp-content/uploads/2016/11/beneficios-suco-verde.jpg;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;14,00;0,0000;0,0000;0,0000;Alimentação Natural;;;;;;;;;;;;;;;;;;;;;;;;;;
16454725122;GEN-CHA-16454725122	;Shake De Matcha Com Frutas Vermelhas;DOSE;2106.90.29;0;22,00;0,00;;Ativo;0;0,00;	;NOVAS RAIZES - COMERCIO DE PRODUTOS NATURAIS LTDA;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:ALIMENTOS|LOJA:MIVEGAN (CASA DE CHÁ)|Marca:MIVEGAN|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;MIVEGAN;;0;;0.0;https://mybestoficial.com/cdn/shop/articles/thinkstockphotos-839497302-1.webp?v=1677626538&width=2048;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;22,00;0,0000;0,0000;0,0000;Alimentação Natural;;;;;;;;;;;;;;;;;;;;;;;;;;
16454724375;GEN-DIV-16454724375	;Shake - Pre Treino Acai Com Laranja;DOSE;2106.90.29;0;16,00;0,00;;Ativo;0;0,00;	;NOVAS RAIZES - COMERCIO DE PRODUTOS NATURAIS LTDA;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:ALIMENTOS|LOJA:MIVEGAN (CASA DE CHÁ)|Marca:MIVEGAN|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;MIVEGAN;;0;;0.0;https://www.estadao.com.br/resizer/v2/GSZVBSTSPFDURPDYPWMOSW255U.jpeg?quality=80&auth=f43fd46f1584d29d570c3d7145505cf1272c6423ec7cdace99a173a7d10214f5&width=720&height=503&smart=true;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;16,00;0,0000;0,0000;0,0000;Alimentação Natural;;;;;;;;;;;;;;;;;;;;;;;;;;
16454723990;GEN-DIV-16454723990	;Shake - Pos Treino;DOSE;2106.90.29;0;20,00;0,00;;Ativo;0;0,00;	;NOVAS RAIZES - COMERCIO DE PRODUTOS NATURAIS LTDA;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:ALIMENTOS|LOJA:MIVEGAN (CASA DE CHÁ)|Marca:MIVEGAN|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;MIVEGAN;;0;;0.0;https://suprasoy.com.br/wp-content/uploads/2018/10/shake_pre_pos_treino.jpg;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;20,00;0,0000;0,0000;0,0000;Alimentação Natural;;;;;;;;;;;;;;;;;;;;;;;;;;
16454723495;SHAKE04        ;SHAKE - MANGA C/ TAMARINDO;DOSE;2106.90.29;0;0,00;0,00;;Inativo;0;0,00;	;NOVAS RAIZES - COMERCIO DE PRODUTOS NATURAIS LTDA;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:ALIMENTOS|LOJA:MIVEGAN (CASA DE CHÁ)|Marca:MIVEGAN|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;;;0;;0.0;https://static.vecteezy.com/ti/fotos-gratis/p2/13176847-smoothie-mexicano-de-manga-com-molho-de-chamoy-e-canudo-de-tamarindo-em-copos-de-plastico-foto.jpg;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;14,00;0,0000;0,0000;0,0000;Alimentação Natural;;;;;;;;;;;;;;;;;;;;;;;;;;
16454722940;GEN-DIV-16454722940	;Serum Facial Com Acido Hialuronico;UN;3304.99.10;0;142,90;0,00;;Ativo;4;79,43;	;HERBIA COMERCIO DE PRODUTOS NATURAIS E ORGANICOS LTDA;	;0,00;0,00;0,000;0,000;7898665794579;	;0,00;0,00;0,00;2026-08-01 00:00:00;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:COSMETICOS|LOJA:NOVAS RAÍZES|Marca:HERBIA|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;HERBIA;28.008.00;0;;0.0;https://nraizes.com.br/wp-content/uploads/2025/04/Captura-de-Tela-2025-04-16-as-12.25.36-png.avif;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;142,90;0,0000;0,0000;0,0000;Cosméticos Naturais;;;;;;;;;;;;;;;;;;;;;;;;;;
16454720896;CEN-SAC-16454720896;SACHÊ AMINNU LIVRE DE XILITOL 10G - CENTRAL NUTRITION;UN;2106.90.30;0;10,00;0,00;;Ativo;0;4,62;	;CENTRAL NUTRITION INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTAC;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Terceiros;;;Mercadoria para Revenda;Grupo:SUPLEMENTO|LOJA:NOVAS RAÍZES|Marca:CENTRAL NUTRITION|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;CENTRAL NUTRITION;;0;;0.0;https://centralnutrition.vteximg.com.br/arquivos/prod_aminnu_resume_cards_product.png?v=638549368153130000;;0;NÃO;NOVO;NÃO;;;;Centímetro;10,00;0,0000;0,0000;0,0000;Suplementos Naturais;;;CENTRAL NUTRITION;PÓ;Nutricional;;;;;;;;;;;;;;;;;;False;False;False;
16454719712;CAFFEINA001CENTRAL	;PURE CAFFEINA 60 CAP. - CENTRAL NUTRITION;UN;2106.90.30;0;0,00;0,00;;Inativo;3;30,57;	;CENTRAL NUTRITION INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTAC;	;0,00;0,00;0,000;0,000;7908728900165;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:SUPLEMENTO|LOJA:NOVAS RAÍZES|Marca:CENTRAL NUTRITION|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;CENTRAL NUTRITION;;0;;0.0;https://centralnutrition.vteximg.com.br/arquivos/ids/158312-1000-1000/Nutrition_PureCaffeine_60caps_DisplaySite_Mockup-01.png?v=638380070426030000;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;49,90;0,0000;0,0000;0,0000;Suplementos Naturais;;;CENTRAL NUTRITION	;CÁPSULA;Nutricional;;;;;;;;;;;;;;;;;;False;False;False;
16454719020;GEN-DIV-16454719020	;Pool Magnesio 90 Capsulas;UN;2106.90.30;0;85,90;0,00;;Ativo;11;52,62;	;CENTRAL NUTRITION INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTAC;	;0,00;0,00;0,000;0,000;7908728900325;	;0,00;0,00;0,00;2026-11-01 00:00:00;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:SUPLEMENTO|LOJA:NOVAS RAÍZES|Marca:CENTRAL NUTRITION|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;CENTRAL NUTRITION;;0;;0.0;https://nraizes.com.br/wp-content/uploads/2025/04/Captura-de-Tela-2025-04-16-as-13.18.00-png.avif;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;85,90;0,0000;0,0000;0,0000;Suplementos Naturais;;;CENTRAL NUTRITION;CÁPSULAS;Nutricional;;;;;;;;;;;;;;;;;;False;False;False;
16454717739;GEN-DIV-16454717739	;Poliomega 60 Cap. 1000mg (Nao Vegano);UN;2106.90.30;0;74,90;0,00;;Ativo;1;45,88;	;CENTRAL NUTRITION INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTAC;	;0,00;0,00;0,000;0,000;7908728900349;	;0,00;0,00;0,00;2025-10-01 00:00:00;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:SUPLEMENTO|LOJA:NOVAS RAÍZES|Marca:CENTRAL NUTRITION|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;CENTRAL NUTRITION;;0;;0.0;https://nraizes.com.br/wp-content/uploads/2025/04/Captura-de-Tela-2025-04-16-as-13.03.40-png.avif;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;74,90;0,0000;0,0000;0,0000;Suplementos Naturais;;;CENTRAL NUTRITION;CÁPSULAS;Nutricional;;;;;;;;;;;;;;;;;;False;False;False;
16454714931;GEN-DIV-16454714931	;Pillfood - 60 Capsulas;UN;2106.90.30;0;79,90;0,00;;Ativo;1;47,66;	;CENTRAL NUTRITION INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTAC;	;0,00;0,00;0,000;0,000;7908728900332;	;0,00;0,00;0,00;2026-12-01 00:00:00;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:SUPLEMENTO|LOJA:NOVAS RAÍZES|Marca:CENTRAL NUTRITION|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;CENTRAL NUTRITION;;0;;0.0;https://nraizes.com.br/wp-content/uploads/2025/04/Captura-de-Tela-2025-04-16-as-13.07.25-png.avif;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;79,90;0,0000;0,0000;0,0000;Suplementos Naturais;;;CENTRAL NUTRITION;CÁPSULAS;Nutricional;;;;;;;;;;;;;;;;;;False;False;False;
